,20-100 Hz,100-200 Hz,200-300 Hz,300-400 Hz,400-500 Hz,500-600 Hz,600-700 Hz,700-800 Hz,800-900 Hz,900-1000 Hz,1000-1100 Hz,1100-1200 Hz,1200-1300 Hz,1300-1400 Hz,1400-1500 Hz,1500-1600 Hz,1600-1700 Hz,1700-1800 Hz,1800-1900 Hz,1900-2000 Hz,Palabra
46,19004.693579757484,41113.03264320883,19941.627597024053,15954.389301150344,29904.226546896592,34221.948372270446,35830.200474067664,38464.0435608161,19693.875348445934,30133.521329614232,22582.874776437973,19633.721128046607,11111.026770000824,9920.984080262602,4125.646855431662,3804.4262316790114,3367.9198139483515,2471.1373585120136,2647.771825436959,2288.236999679673,andres/abajo
47,18715.17218017352,49709.36499655418,20298.61655430771,15077.86730256979,23026.754697604847,30386.6836927254,41050.171001759736,44061.93965161073,13165.73647998973,27656.98692136397,25580.410709192147,16118.320739075809,12542.268638077912,6287.3564613591125,2903.6566666129315,4370.9442859270475,2729.428629941789,2219.2635409048903,2243.555563852724,1349.3262262010126,andres/abajo
48,14008.636871738845,27397.68746164158,16419.585266729802,11860.145758160596,19694.218495873607,31062.264261261324,36516.17955568697,48981.94606791457,17229.518366198485,24380.67876456821,26185.021944668297,17787.019036794525,15507.955131541628,11985.064614541292,5105.155020670056,5194.3534781540775,4151.226823050233,3339.951498663564,3334.2250014869787,2677.9056985822313,andres/abajo
49,16098.70469044834,37168.201936469064,17116.402430546954,11473.478265295427,18029.287136497296,22318.5607978316,44399.46222021062,42915.816753619845,21366.861968851917,30425.34021717173,27681.1281058637,15049.64325369844,17924.58276433478,9768.776973449309,4506.469795773905,4069.080743412557,3259.227484026085,2991.8833012430127,2191.4336314222587,1864.215867043848,andres/abajo
50,14887.567505705027,34920.200979919,14521.49005167468,9639.220508960836,15549.314988515971,15828.49662648113,32465.982052909538,44286.08410428098,13403.5635728135,25308.96545929364,25004.384692724936,18519.063709866656,9651.996914305435,7231.423887747393,3905.3077209244043,3696.936517555968,3145.263884761085,2100.2875239582227,2084.306284024246,1689.3658864803942,andres/abajo
51,16496.299221732534,33865.211857754395,18768.602470079768,12387.481947654529,17631.026499659423,20438.41628001388,33673.866468634296,55627.42457460247,21444.99721192076,23915.395722223788,29223.631895117163,18281.733693012167,11190.638099929636,6643.63156126339,3528.5023374455322,3701.46585392577,3411.646068874165,2774.669718429627,2527.481730008024,1627.6063071618744,andres/abajo
52,17470.670433451898,50338.116213594316,19451.681938227306,11886.381838672023,17479.777276500157,21871.551662490125,27635.246801172416,30807.00071109865,10434.113906482995,20487.685165047413,18172.292984922868,19387.47865773129,8691.772597675168,5430.374763255706,3087.5001271727333,3964.0121082306982,3285.4993654575856,2270.0611473282115,2149.404554811379,1896.4888776855466,andres/abajo
53,12785.050663416558,34681.442296656496,14098.07244725235,9431.45775466079,13876.188664611236,19739.73890600469,32781.035467638976,31839.605946733787,12281.993328704191,20826.12688347,18296.935566999284,14233.570202501753,10067.787732994548,5888.004662360143,2574.760838501121,3556.426634068901,2748.443682682684,2104.7506308983066,1982.5412861296768,1363.5265623556986,andres/abajo
54,12675.783963441909,40196.14610084582,18619.552582129032,10815.242706169678,18107.91649649755,23116.56631492938,36554.83319429567,48548.22078881218,15530.945087385166,19282.500781686176,23374.592998284024,13260.119971497363,17646.789016168408,9774.49794509456,3510.559449042802,4296.6972412607065,3448.665019075438,2441.611237209489,2268.184109781916,1403.8458311938527,andres/abajo
55,21618.613563836938,63351.54547074827,20956.46255946222,13529.4111713442,20292.864218418148,29808.612341169515,35762.96757585752,39989.824108995985,13026.542738410872,28561.962051241582,28149.33771754649,13044.27008916562,9095.537661119706,5703.683099849461,3847.7749610439337,4338.7896831116495,3282.785123615756,2468.18661643951,2117.415379120942,1619.454553962759,andres/abajo
56,14463.767804459385,45067.76834848009,15372.846301485815,9376.98387103664,15713.867880503798,18960.95917709884,30769.45206687853,28975.220230341776,11488.544286702268,23180.59821898436,19965.61946427144,8847.722832438205,6159.055959943272,4970.724404925721,2754.107580463191,2864.910584622152,2431.544249701229,1851.2355359077285,1774.847800408977,1325.7939757450158,andres/abajo
57,15771.859287868658,32287.866299786132,19530.55546228784,10865.733890652244,16196.28680457901,21440.04798693028,32179.45182871888,45390.044790517975,16234.372777068655,21448.814807896368,25845.210943376318,16910.830294876225,16781.41602038405,9269.378496072304,4805.194325712624,4601.141157171215,3317.2131760616685,2781.8777591692383,2426.9985410894033,1741.2466018583539,andres/abajo
58,14621.692518902702,33095.37904098013,15239.811104840808,11815.912214021491,16351.360287034218,15512.429007147422,39154.787409630015,29750.116669344403,16523.821512865034,29885.608588410865,24986.412751245764,13294.518625891109,7127.550741373366,4882.079691092876,3012.85760769021,2605.940333617627,2800.410525762465,2005.7301631729824,1880.1402066737805,1744.2026772706567,andres/abajo
59,15464.563060742696,46668.36526553238,15562.287453677807,12447.795304619449,20353.309910449098,20291.33225146756,50328.22121510525,33352.1650826023,15137.747098662136,36985.59731666935,25292.93246167234,19893.924951187844,10294.23870897598,5297.710879309518,3282.212384319774,3210.535735581157,3023.4081153900993,2120.9948505496504,1866.684036722133,1432.2406630968094,andres/abajo
60,17577.279443025473,38515.692364836046,19930.1238001486,12079.509142106725,20096.45156896414,24207.20052138474,43105.00591378712,44720.9380004333,18138.547986238707,26685.834912463662,24457.494643738555,17749.0614564731,16752.967564389266,9045.099894960786,3892.3239294533228,4571.307364942962,2902.878963383381,2219.0176245530433,2259.686406610383,1500.6743435443498,andres/abajo
61,15768.296593277131,44514.023752305184,20961.54444026964,13471.770091784174,19698.792941475043,30457.276217006478,32936.183394673215,38339.14507820968,12994.766605324043,22455.60677408044,25129.73695093583,13071.154089648528,7902.970406896414,5580.134262026154,2566.641801259533,3256.3946253975555,2600.629930764174,1841.4544509542402,1591.7459252434644,1385.7122765106558,andres/abajo
62,17220.846703236573,47132.85732748673,24516.792925816368,13913.8827279239,22846.554283909816,29708.61130636509,35130.44156744682,36032.56958721073,17740.061934414793,29071.111375286928,29620.318221297563,15831.734003181253,11541.048135014496,6169.135487057396,2970.672509292851,3636.7792577540476,3100.79112089295,2330.052903708932,1973.826297602016,1479.4240316313517,andres/abajo
63,19670.187187264102,32234.67992214917,20527.595560447167,12478.877416734475,20917.161405715164,25050.70294642889,27190.77900081069,35952.94907936302,15089.410147926728,18521.626029752657,19631.922410232462,17204.687388971593,10500.31922113727,7289.781330504596,3095.047656304369,2978.764433525743,2807.6501549833765,2001.3444131766544,1741.4511856020652,1309.683071507132,andres/abajo
64,13300.26044039715,39849.25662147095,19631.154967757288,12481.107522355363,19714.04463266825,25653.148958641807,39712.36955604378,36951.046987232796,18543.404421733103,28117.4704697462,23437.58955225981,13766.541282716094,12390.234281556148,6230.243761992166,2754.8755239970237,2802.424538791484,2110.8212141747936,1720.1871159930586,1564.5095202411078,1084.9140384518691,andres/abajo
65,14399.046319054843,32918.22933727749,21912.50925293057,12039.79435955211,19900.885475013292,25939.511356925497,35015.649806545494,39395.836354145016,19229.751379705358,20339.5980374224,21804.32771979777,21452.655735389242,13818.236296054543,8417.07860268328,3800.8163160217687,3863.45611948204,2725.7350396435777,2417.1414964457763,2095.736021798598,1383.326954643945,andres/abajo
66,13120.912218249672,46733.329128593046,16835.86108829702,11193.180331193204,15105.137563626442,17820.79573556134,33353.302132880795,29959.609968994562,11257.012985129135,24583.26978031755,21157.510747987115,14988.243551540732,9027.074235984888,5218.90846795431,2661.54436592118,2966.775033896393,2073.420490561096,1469.5650515371913,1192.4577162196256,1068.899634978991,andres/abajo
67,18669.616503132518,48948.31122242777,21942.888564726207,13340.502481460093,17566.16219980606,19837.976151741765,37878.53399774422,40942.24552450312,14064.343988683228,30514.27779473574,28144.600461102164,13992.990046949832,9617.268260481273,5145.950188588588,2588.0824126675743,3161.9670682925,2643.369542165517,2141.2682770415004,1998.4025145742416,1539.079897407537,andres/abajo
